id,HPO_ID,name,OBO_Name,definition,OBO_Definition,UMLS_IDs,HPO_ID_norm,obo_label,obo_definition,IS_ASD_PHENOTYPE
http://purl.obolibrary.org/obo/HP_0001643,HP_0001643,Patent ductus arteriosus,,"In utero, the ductus arteriosus (DA) serves to divert ventricular output away from the lungs and toward the placenta by connecting the main pulmonary artery to the descending aorta. A patent ductus arteriosus (PDA) in the first 3 days of life is a physiologic shunt in healthy term and preterm newborn infants, and normally is substantially closed within about 24 hours after bith and completely closed after about three weeks. Failure of physiologcal closure is referred to a persistent or patent ductus arteriosus (PDA). Depending on the degree of left-to-right shunting, PDA can have clinical consequences.",,C0013274,HP:0001643,Patent ductus arteriosus,"In utero, the ductus arteriosus (DA) serves to divert ventricular output away from the lungs and toward the placenta by connecting the main pulmonary artery to the descending aorta. A patent ductus arteriosus (PDA) in the first 3 days of life is a physiologic shunt in healthy term and preterm newborn infants, and normally is substantially closed within about 24 hours after bith and completely closed after about three weeks. Failure of physiologcal closure is referred to a persistent or patent ductus arteriosus (PDA). Depending on the degree of left-to-right shunting, PDA can have clinical consequences.",True
http://purl.obolibrary.org/obo/HP_0001655,HP_0001655,Patent foramen ovale,,"Failure of the foramen ovale to seal postnatally, leaving a potential conduit between the left and right cardiac atria.",,C0016522,HP:0001655,Patent foramen ovale,"Failure of the foramen ovale to seal postnatally, leaving a potential conduit between the left and right cardiac atria.",True
http://purl.obolibrary.org/obo/HP_0001680,HP_0001680,Coarctation of aorta,,Coarctation of the aorta is a narrowing or constriction of a segment of the aorta.,,C0003492,HP:0001680,Coarctation of aorta,Coarctation of the aorta is a narrowing or constriction of a segment of the aorta.,True
http://purl.obolibrary.org/obo/HP_0001744,HP_0001744,Splenomegaly,,Abnormal increased size of the spleen.,,C0038002,HP:0001744,Splenomegaly,Abnormal increased size of the spleen.,True
http://purl.obolibrary.org/obo/HP_0001760,HP_0001760,Abnormal foot morphology,,An abnormality of the skeleton of foot.,,C0016506,HP:0001760,Abnormal foot morphology,An abnormality of the skeleton of foot.,True
http://purl.obolibrary.org/obo/HP_0001762,HP_0001762,Talipes equinovarus,,Talipes equinovarus (also called clubfoot) typically has four main components: inversion and adduction of the forefoot; inversion of the heel and hindfoot; equinus (limitation of extension) of the ankle and subtalar joint; and internal rotation of the leg.,,C0009081,HP:0001762,Talipes equinovarus,Talipes equinovarus (also called clubfoot) typically has four main components: inversion and adduction of the forefoot; inversion of the heel and hindfoot; equinus (limitation of extension) of the ankle and subtalar joint; and internal rotation of the leg.,True
http://purl.obolibrary.org/obo/HP_0001763,HP_0001763,Pes planus,,"A foot where the longitudinal arch of the foot is in contact with the ground or floor when the individual is standing; or, in a patient lying supine, a foot where the arch is in contact with the surface of a flat board pressed against the sole of the foot by the examiner with a pressure similar to that expected from weight bearing; or, the height of the arch is reduced.",,C0016202;C0264133,HP:0001763,Pes planus,"A foot where the longitudinal arch of the foot is in contact with the ground or floor when the individual is standing; or, in a patient lying supine, a foot where the arch is in contact with the surface of a flat board pressed against the sole of the foot by the examiner with a pressure similar to that expected from weight bearing; or, the height of the arch is reduced.",True
http://purl.obolibrary.org/obo/HP_0001765,HP_0001765,Hammertoe,,Hyperextension of the metatarsal-phalangeal joint with hyperflexion of the proximal interphalangeal (PIP) joint.,,C1136179,HP:0001765,Hammertoe,Hyperextension of the metatarsal-phalangeal joint with hyperflexion of the proximal interphalangeal (PIP) joint.,True
http://purl.obolibrary.org/obo/HP_0001773,HP_0001773,Short foot,,"A measured foot length that is more than 2 SD below the mean for a newborn of 27 - 41 weeks gestation, or foot that is less than the 3rd centile for individuals from birth to 16 years of age (objective). Alternatively, a foot that appears disproportionately short (subjective).",,C1848673,HP:0001773,Short foot,"A measured foot length that is more than 2 SD below the mean for a newborn of 27 - 41 weeks gestation, or foot that is less than the 3rd centile for individuals from birth to 16 years of age (objective). Alternatively, a foot that appears disproportionately short (subjective).",True
http://purl.obolibrary.org/obo/HP_0001792,HP_0001792,Small nail,,"A nail that is diminished in length and width, i.e., underdeveloped nail.",,C0263523,HP:0001792,Small nail,"A nail that is diminished in length and width, i.e., underdeveloped nail.",True
http://purl.obolibrary.org/obo/HP_0001829,HP_0001829,Foot polydactyly,,A kind of polydactyly characterized by the presence of a supernumerary toe or toes.,,C0158734,HP:0001829,Foot polydactyly,A kind of polydactyly characterized by the presence of a supernumerary toe or toes.,True
http://purl.obolibrary.org/obo/HP_0001845,HP_0001845,Overlapping toe,,"Describes a foot digit resting on the dorsal surface of an adjacent digit when the foot is at rest. Initially clawing may be dynamic and only noticeable on walking. Over time the plantar plate tears, subluxation occurs at the metatarsophalangeal joint (MTPJ), and the deformity becomes permanent.",,C0920299,HP:0001845,Overlapping toe,"Describes a foot digit resting on the dorsal surface of an adjacent digit when the foot is at rest. Initially clawing may be dynamic and only noticeable on walking. Over time the plantar plate tears, subluxation occurs at the metatarsophalangeal joint (MTPJ), and the deformity becomes permanent.",True
http://purl.obolibrary.org/obo/HP_0001888,HP_0001888,Decreased total lymphocyte count,,A reduced number of lymphocytes in the blood.,,C0024312,HP:0001888,Decreased total lymphocyte count,A reduced number of lymphocytes in the blood.,True
http://purl.obolibrary.org/obo/HP_0001987,HP_0001987,Hyperammonemia,,An increased concentration of ammonia in the blood.,,C0220994,HP:0001987,Hyperammonemia,An increased concentration of ammonia in the blood.,True
http://purl.obolibrary.org/obo/HP_0001999,HP_0001999,Abnormal facial shape,,An abnormal morphology (form) of the face or its components.,,C0266617;C0424503;C1385263;C4072832;C4072833,HP:0001999,Abnormal facial shape,An abnormal morphology (form) of the face or its components.,True
http://purl.obolibrary.org/obo/HP_0002002,HP_0002002,Deep philtrum,,"Accentuated, prominent philtral ridges giving rise to an exaggerated groove in the midline between the nasal base and upper vermillion border.",,C1839797;C4020861,HP:0002002,Deep philtrum,"Accentuated, prominent philtral ridges giving rise to an exaggerated groove in the midline between the nasal base and upper vermillion border.",True
http://purl.obolibrary.org/obo/HP_0002003,HP_0002003,Large forehead,,,,C1839783;C4280583;C4280584,HP:0002003,Large forehead,,True
http://purl.obolibrary.org/obo/HP_0002007,HP_0002007,Frontal bossing,,Bilateral bulging of the lateral frontal bone prominences with relative sparing of the midline.,,C0221354,HP:0002007,Frontal bossing,Bilateral bulging of the lateral frontal bone prominences with relative sparing of the midline.,True
http://purl.obolibrary.org/obo/HP_0002014,HP_0002014,Diarrhea,,Abnormally increased frequency (usually defined as three or more) loose or watery bowel movements a day.,,C0011991,HP:0002014,Diarrhea,Abnormally increased frequency (usually defined as three or more) loose or watery bowel movements a day.,True
http://purl.obolibrary.org/obo/HP_0002019,HP_0002019,Constipation,,Infrequent or difficult evacuation of feces.,,C0009806;C0237326,HP:0002019,Constipation,Infrequent or difficult evacuation of feces.,True
http://purl.obolibrary.org/obo/HP_0002020,HP_0002020,Gastroesophageal reflux,,A condition in which the stomach contents leak backwards from the stomach into the esophagus through the lower esophageal sphincter.,,C0017168;C0018834,HP:0002020,Gastroesophageal reflux,A condition in which the stomach contents leak backwards from the stomach into the esophagus through the lower esophageal sphincter.,True
http://purl.obolibrary.org/obo/HP_0002021,HP_0002021,Pyloric stenosis,,"Pyloric stenosis, also known as infantile hypertrophic pyloric stenosis, is an uncommon condition in infants characterized by abnormal thickening of the pylorus muscles in the stomach leading to gastric outlet obstruction. Clinically infants are well at birth. Then, at 3 to 6 weeks of age, the infants present with projectile vomiting, potentially leading to dehydration and weight loss.",,C0034194,HP:0002021,Pyloric stenosis,"Pyloric stenosis, also known as infantile hypertrophic pyloric stenosis, is an uncommon condition in infants characterized by abnormal thickening of the pylorus muscles in the stomach leading to gastric outlet obstruction. Clinically infants are well at birth. Then, at 3 to 6 weeks of age, the infants present with projectile vomiting, potentially leading to dehydration and weight loss.",True
http://purl.obolibrary.org/obo/HP_0002037,HP_0002037,Inflammation of the large intestine,,"Inflammation, or an inflammatory state in the large intestine.",,C0021390;C0578878,HP:0002037,Inflammation of the large intestine,"Inflammation, or an inflammatory state in the large intestine.",True
http://purl.obolibrary.org/obo/HP_0002066,HP_0002066,Gait ataxia,,A type of ataxia characterized by the impairment of the ability to coordinate the movements required for normal walking. Gait ataxia is characteirzed by a wide-based staggering gait with a tendency to fall.,,C0751837,HP:0002066,Gait ataxia,A type of ataxia characterized by the impairment of the ability to coordinate the movements required for normal walking. Gait ataxia is characteirzed by a wide-based staggering gait with a tendency to fall.,True
http://purl.obolibrary.org/obo/HP_0002067,HP_0002067,Bradykinesia,,"Bradykinesia literally means slow movement, and is used clinically to denote a slowness in the execution of movement (in contrast to hypokinesia, which is used to refer to slowness in the initiation of movement).",,C0233565,HP:0002067,Bradykinesia,"Bradykinesia literally means slow movement, and is used clinically to denote a slowness in the execution of movement (in contrast to hypokinesia, which is used to refer to slowness in the initiation of movement).",True
http://purl.obolibrary.org/obo/HP_0002072,HP_0002072,Chorea,,"Chorea (Greek for 'dance') refers to widespread arrhythmic involuntary movements of a forcible, jerky and restless fashion. It is a random-appearing sequence of one or more discrete involuntary movements or movement fragments. Movements appear random because of variability in timing, duration or location. Each movement may have a distinct start and end. However, movements may be strung together and thus may appear to flow randomly from one muscle group to another. Chorea can involve the trunk, neck, face, tongue, and extremities.",,C0008489;C4020858,HP:0002072,Chorea,"Chorea (Greek for 'dance') refers to widespread arrhythmic involuntary movements of a forcible, jerky and restless fashion. It is a random-appearing sequence of one or more discrete involuntary movements or movement fragments. Movements appear random because of variability in timing, duration or location. Each movement may have a distinct start and end. However, movements may be strung together and thus may appear to flow randomly from one muscle group to another. Chorea can involve the trunk, neck, face, tongue, and extremities.",True
http://purl.obolibrary.org/obo/HP_0002078,HP_0002078,Truncal ataxia,,Truncal ataxia is a sign of ataxia characterized by instability of the trunk. It usually occurs during sitting.,,C0427190,HP:0002078,Truncal ataxia,Truncal ataxia is a sign of ataxia characterized by instability of the trunk. It usually occurs during sitting.,True
http://purl.obolibrary.org/obo/HP_0002079,HP_0002079,Hypoplasia of the corpus callosum,,Underdevelopment of the corpus callosum.,,C0344482,HP:0002079,Hypoplasia of the corpus callosum,Underdevelopment of the corpus callosum.,True
http://purl.obolibrary.org/obo/HP_0002092,HP_0002092,Pulmonary arterial hypertension,,Pulmonary hypertension is defined mean pulmonary artery pressure of 25mmHg or more and pulmonary capillary wedge pressure of 15mmHg or less when measured by right heart catheterisation at rest and in a supine position.,,C0020542;C2973725;C3203102,HP:0002092,Pulmonary arterial hypertension,Pulmonary hypertension is defined mean pulmonary artery pressure of 25mmHg or more and pulmonary capillary wedge pressure of 15mmHg or less when measured by right heart catheterisation at rest and in a supine position.,True
http://purl.obolibrary.org/obo/HP_0002104,HP_0002104,Apnea,,Lack of breathing with no movement of the respiratory muscles and no exchange of air in the lungs. This term refers to a disposition to have recurrent episodes of apnea rather than to a single event.,,C0003578,HP:0002104,Apnea,Lack of breathing with no movement of the respiratory muscles and no exchange of air in the lungs. This term refers to a disposition to have recurrent episodes of apnea rather than to a single event.,True
http://purl.obolibrary.org/obo/HP_0002119,HP_0002119,Ventriculomegaly,,An increase in size of the ventricular system of the brain.,,C3278923,HP:0002119,Ventriculomegaly,An increase in size of the ventricular system of the brain.,True
http://purl.obolibrary.org/obo/HP_0002120,HP_0002120,Cerebral cortical atrophy,,Atrophy of the cortex of the cerebrum.,,C0235946,HP:0002120,Cerebral cortical atrophy,Atrophy of the cortex of the cerebrum.,True
http://purl.obolibrary.org/obo/HP_0002121,HP_0002121,Generalized non-motor (absence) seizure,,"A generalized non-motor (absence) seizure is a type of a type of dialeptic seizure that is of electrographically generalized onset. It is a generalized seizure characterized by an interruption of activities, a blank stare, and usually the person will be unresponsive when spoken to. Any ictal motor phenomena are minor in comparison to these non-motor features.",,C0014553,HP:0002121,Generalized non-motor (absence) seizure,"A generalized non-motor (absence) seizure is a type of a type of dialeptic seizure that is of electrographically generalized onset. It is a generalized seizure characterized by an interruption of activities, a blank stare, and usually the person will be unresponsive when spoken to. Any ictal motor phenomena are minor in comparison to these non-motor features.",True
http://purl.obolibrary.org/obo/HP_0002123,HP_0002123,Generalized myoclonic seizure,,"A generalized myoclonic seizure is a type of generalized motor seizure characterized by bilateral, sudden, brief (<100 ms) involuntary single or multiple contraction of muscles or muscle groups of variable topography (axial, proximal limb, distal). Myoclonus is less regularly repetitive and less sustained than is clonus.",,C0014550;C0751778;C4021759,HP:0002123,Generalized myoclonic seizure,"A generalized myoclonic seizure is a type of generalized motor seizure characterized by bilateral, sudden, brief (<100 ms) involuntary single or multiple contraction of muscles or muscle groups of variable topography (axial, proximal limb, distal). Myoclonus is less regularly repetitive and less sustained than is clonus.",True
http://purl.obolibrary.org/obo/HP_0002126,HP_0002126,Polymicrogyria,,Polymicrogyria is a congenital malformation of the cerebral cortex characterized by abnormal cortical layering (lamination) and an excessive number of small gyri (folds).,,C0266464,HP:0002126,Polymicrogyria,Polymicrogyria is a congenital malformation of the cerebral cortex characterized by abnormal cortical layering (lamination) and an excessive number of small gyri (folds).,True
http://purl.obolibrary.org/obo/HP_0002136,HP_0002136,Broad-based gait,,An abnormal gait pattern in which persons stand and walk with their feet spaced widely apart. This is often a component of cerebellar ataxia.,,C0856863,HP:0002136,Broad-based gait,An abnormal gait pattern in which persons stand and walk with their feet spaced widely apart. This is often a component of cerebellar ataxia.,True
http://purl.obolibrary.org/obo/HP_0002151,HP_0002151,Increased circulating lactate concentration,,Abnormally increased level of blood lactate (2-hydroxypropanoic acid). Lactate is produced from pyruvate by lactate dehydrogenase during normal metabolism. The terms lactate and lactic acid are often used interchangeably but lactate (the component measured in blood) is strictly a weak base whereas lactic acid is the corresponding acid. Lactic acidosis is often used clinically to describe elevated lactate but should be reserved for cases where there is a corresponding acidosis (pH below 7.35).,,C1836440,HP:0002151,Increased circulating lactate concentration,Abnormally increased level of blood lactate (2-hydroxypropanoic acid). Lactate is produced from pyruvate by lactate dehydrogenase during normal metabolism. The terms lactate and lactic acid are often used interchangeably but lactate (the component measured in blood) is strictly a weak base whereas lactic acid is the corresponding acid. Lactic acidosis is often used clinically to describe elevated lactate but should be reserved for cases where there is a corresponding acidosis (pH below 7.35).,True
http://purl.obolibrary.org/obo/HP_0002162,HP_0002162,Low posterior hairline,,Hair on the neck extends more inferiorly than usual.,,C1855728,HP:0002162,Low posterior hairline,Hair on the neck extends more inferiorly than usual.,True
http://purl.obolibrary.org/obo/HP_0002164,HP_0002164,Nail dysplasia,,The presence of developmental dysplasia of the nail.,,C1834405,HP:0002164,Nail dysplasia,The presence of developmental dysplasia of the nail.,True
http://purl.obolibrary.org/obo/HP_0002186,HP_0002186,Apraxia,,"A defect in the understanding of complex motor commands and in the execution of certain learned movements, i.e., deficits in the cognitive components of learned movements.",,C0003635,HP:0002186,Apraxia,"A defect in the understanding of complex motor commands and in the execution of certain learned movements, i.e., deficits in the cognitive components of learned movements.",True
http://purl.obolibrary.org/obo/HP_0002187,HP_0002187,"Intellectual disability, profound",,Profound mental retardation is defined as an intelligence quotient (IQ) below 20.,,C0020796;C3161330,HP:0002187,Profound intellectual disability,"Profound intellectual disability (ID) is defined as a type of ID characterized by profoundly sub-average adaptive functioning and intellectual functioning, with an intelligence quotient (IQ) below 20.",True
http://purl.obolibrary.org/obo/HP_0002188,HP_0002188,Delayed CNS myelination,,Delayed myelination in the central nervous system.,,C4021758,HP:0002188,Delayed CNS myelination,Delayed myelination in the central nervous system.,True
http://purl.obolibrary.org/obo/HP_0002191,HP_0002191,Progressive spasticity,,Spasticity that increases in degree with time.,,C1859520,HP:0002191,Progressive spasticity,Spasticity that increases in degree with time.,True
http://purl.obolibrary.org/obo/HP_0002194,HP_0002194,Delayed gross motor development,,"A type of motor delay characterized by a delay in acquiring the ability to control the large muscles of the body for walking, running, sitting, and crawling.",,C1837658,HP:0002194,Delayed gross motor development,"A type of motor delay characterized by a delay in acquiring the ability to control the large muscles of the body for walking, running, sitting, and crawling.",True
http://purl.obolibrary.org/obo/HP_0002208,HP_0002208,Coarse hair,,Hair shafts are rough in texture.,,C0277959;C4072834,HP:0002208,Coarse hair,Hair shafts are rough in texture.,True
http://purl.obolibrary.org/obo/HP_0002240,HP_0002240,Hepatomegaly,,Abnormally increased size of the liver.,,C0019209,HP:0002240,Hepatomegaly,Abnormally increased size of the liver.,True
http://purl.obolibrary.org/obo/HP_0002280,HP_0002280,Enlarged cisterna magna,,"Increase in size of the cisterna magna, one of three principal openings in the subarachnoid space between the arachnoid and pia mater, located between the cerebellum and the dorsal surface of the medulla oblongata.",,C1853377,HP:0002280,Enlarged cisterna magna,"Increase in size of the cisterna magna, one of three principal openings in the subarachnoid space between the arachnoid and pia mater, located between the cerebellum and the dorsal surface of the medulla oblongata.",True
http://purl.obolibrary.org/obo/HP_0002300,HP_0002300,Mutism,,Complete lack of speech or verbal communication in a person despite attempts to engage in conversation. Mutism as a phenomena assumes the individual has previous capacity for speech and in the pediatric population it assumes that the person is past the age of typical language development.,,C0026884,HP:0002300,Mutism,Complete lack of speech or verbal communication in a person despite attempts to engage in conversation. Mutism as a phenomena assumes the individual has previous capacity for speech and in the pediatric population it assumes that the person is past the age of typical language development.,True
http://purl.obolibrary.org/obo/HP_0002305,HP_0002305,Athetosis,,"A slow, continuous, involuntary writhing movement that prevents maintenance of a stable posture. Athetosis involves continuous smooth movements that appear random and are not composed of recognizable sub-movements or movement fragments. In contrast to chorea, in athetosis, the same regions of the body are repeatedly involved. Athetosis may worsen with attempts at movement of posture, but athetosis can also occur at rest.",,C0004158;C1845265,HP:0002305,Athetosis,"A slow, continuous, involuntary writhing movement that prevents maintenance of a stable posture. Athetosis involves continuous smooth movements that appear random and are not composed of recognizable sub-movements or movement fragments. In contrast to chorea, in athetosis, the same regions of the body are repeatedly involved. Athetosis may worsen with attempts at movement of posture, but athetosis can also occur at rest.",True
http://purl.obolibrary.org/obo/HP_0002307,HP_0002307,Drooling,,Habitual flow of saliva out of the mouth.,,C0013132;C0037036,HP:0002307,Drooling,Habitual flow of saliva out of the mouth.,True
http://purl.obolibrary.org/obo/HP_0002312,HP_0002312,Clumsiness,,Lack of physical coordination resulting in an abnormal tendency to drop items or bump into objects.,,C0233844,HP:0002312,Clumsiness,Lack of physical coordination resulting in an abnormal tendency to drop items or bump into objects.,True
http://purl.obolibrary.org/obo/HP_0002317,HP_0002317,Unsteady gait,,,,C0231686,HP:0002317,Unsteady gait,,True
http://purl.obolibrary.org/obo/HP_0002332,HP_0002332,Lack of peer relationships,,The state of not having relationships with peers outside of school or organized activity appropriate to developmental level. This may be caused by behavioral or physical barriers.,,C1845337,HP:0002332,Lack of peer relationships,The state of not having relationships with peers outside of school or organized activity appropriate to developmental level. This may be caused by behavioral or physical barriers.,True
http://purl.obolibrary.org/obo/HP_0002333,HP_0002333,Motor deterioration,,"Loss of previously present motor (i.e., movement) abilities.",,C1866284,HP:0002333,Motor deterioration,"Loss of previously present motor (i.e., movement) abilities.",True
http://purl.obolibrary.org/obo/HP_0002342,HP_0002342,"Intellectual disability, moderate",,Moderate mental retardation is defined as an intelligence quotient (IQ) in the range of 35-49.,,C0026351,HP:0002342,Moderate intellectual disability,"Moderate intellectual disability (ID) is defined as a type of ID characterized by moderately sub-average adaptive functioning and intellectual functioning, with an intelligence quotient (IQ) the range of 35-49.",True
http://purl.obolibrary.org/obo/HP_0002353,HP_0002353,EEG abnormality,,"Abnormality observed by electroencephalogram (EEG), which is used to record of the brain's spontaneous electrical activity from multiple electrodes placed on the scalp.",,C0151611,HP:0002353,EEG abnormality,"Abnormality observed by electroencephalogram (EEG), which is used to record of the brain's spontaneous electrical activity from multiple electrodes placed on the scalp.",True
http://purl.obolibrary.org/obo/HP_0002356,HP_0002356,Writer's cramp,,"A focal dystonia of the fingers, hand, and/or forearm that appears when the affected person attempts to do a task that requires fine motor movements such as writing or playing a musical instrument.",,C0154676,HP:0002356,Writer's cramp,"A focal dystonia of the fingers, hand, and/or forearm that appears when the affected person attempts to do a task that requires fine motor movements such as writing or playing a musical instrument.",True
http://purl.obolibrary.org/obo/HP_0002360,HP_0002360,Sleep abnormality,,"An abnormal pattern in the quality, quantity, or characteristics of sleep.",,C0037317,HP:0002360,Sleep disturbance,"An abnormal pattern in the quality, quantity, or characteristics of sleep.",True
http://purl.obolibrary.org/obo/HP_0002371,HP_0002371,Loss of speech,,,,C0542223,HP:0002371,Loss of speech,,True
http://purl.obolibrary.org/obo/HP_0002373,HP_0002373,Febrile seizure (within the age range of 3 months to 6 years),,"A febrile seizure is any type of seizure (most often a generalized tonic-clonic seizure) occurring with fever (at least 38 degrees Celsius) but in the absence of central nervous system infection, severe metabolic disturbance or other alternative precipitant in children between the ages of 3 months and 6 years.",,C0009952,HP:0002373,Febrile seizure (within the age range of 3 months to 6 years),"A febrile seizure is any type of seizure (most often a generalized tonic-clonic seizure) occurring with fever (at least 38 degrees Celsius) but in the absence of central nervous system infection, severe metabolic disturbance or other alternative precipitant in children between the ages of 3 months and 6 years.",True
http://purl.obolibrary.org/obo/HP_0002376,HP_0002376,Developmental regression,,"Loss of developmental skills, as manifested by loss of developmental milestones.",,C1836550;C1836830;C1850493;C1855009;C1855019;C1855996;C1857121;C1859678,HP:0002376,Developmental regression,"Loss of developmental skills, as manifested by loss of developmental milestones.",True
http://purl.obolibrary.org/obo/HP_0002395,HP_0002395,Lower limb hyperreflexia,,Increased intensity of the a reflex in the leg.,,C1836696,HP:0002395,Lower limb hyperreflexia,Increased intensity of the a reflex in the leg.,True
http://purl.obolibrary.org/obo/HP_0002451,HP_0002451,Limb dystonia,,A type of dystonia (abnormally increased muscular tone causing fixed abnormal postures) that affects muscles of the limbs.,,C0751093,HP:0002451,Limb dystonia,A type of dystonia (abnormally increased muscular tone causing fixed abnormal postures) that affects muscles of the limbs.,True
http://purl.obolibrary.org/obo/HP_0002463,HP_0002463,Language impairment,,"Language impairment is a deficit in comprehension or production of language that includes reduced vocabulary, limited sentence structure, or impairments in written or spoken communication. Language abilities are substantially and quantifiably below age expectations.",,C0023015,HP:0002463,Language impairment,"Language impairment is a deficit in comprehension or production of language that includes reduced vocabulary, limited sentence structure, or impairments in written or spoken communication. Language abilities are substantially and quantifiably below age expectations.",True
http://purl.obolibrary.org/obo/HP_0002465,HP_0002465,Poor speech,,,,C1848207;C4280574,HP:0002465,Poor speech,,True
http://purl.obolibrary.org/obo/HP_0002490,HP_0002490,Increased CSF lactate,,Increased concentration of lactate in the cerebrospinal fluid.,,C1167918,HP:0002490,Increased CSF lactate,Increased concentration of lactate in the cerebrospinal fluid.,True
http://purl.obolibrary.org/obo/HP_0002497,HP_0002497,Spastic ataxia,,,,C1849156,HP:0002497,Spastic ataxia,,True
http://purl.obolibrary.org/obo/HP_0002505,HP_0002505,Loss of ambulation,,Inability to walk in a person who previous had the ability to walk.,,C1836843,HP:0002505,Loss of ambulation,Inability to walk in a person who previous had the ability to walk.,True
http://purl.obolibrary.org/obo/HP_0002521,HP_0002521,Hypsarrhythmia,,"Hypsarrhythmia is abnormal interictal high amplitude waves and a background of irregular spikes. There is continuous (during wakefulness), high-amplitude (>200 Hz), generalized polymorphic slowing with no organized background and multifocal spikes demonstrated by electroencephalography (EEG).",,C0684276,HP:0002521,Hypsarrhythmia,"Hypsarrhythmia is abnormal interictal high amplitude waves and a background of irregular spikes. There is continuous (during wakefulness), high-amplitude (>200 Hz), generalized polymorphic slowing with no organized background and multifocal spikes demonstrated by electroencephalography (EEG).",True
http://purl.obolibrary.org/obo/HP_0002540,HP_0002540,Inability to walk,,Incapability to ambulate.,,C0560046,HP:0002540,Inability to walk,Incapability to ambulate.,True
http://purl.obolibrary.org/obo/HP_0002553,HP_0002553,Highly arched eyebrow,,"Increased height of the central portion of the eyebrow, forming a crescent, semicircular, or inverted U shape.",,C1868571;C4020849,HP:0002553,Highly arched eyebrow,"Increased height of the central portion of the eyebrow, forming a crescent, semicircular, or inverted U shape.",True
http://purl.obolibrary.org/obo/HP_0002558,HP_0002558,Supernumerary nipple,,Presence of more than two nipples.,,C0266011,HP:0002558,Supernumerary nipple,Presence of more than two nipples.,True
http://purl.obolibrary.org/obo/HP_0002607,HP_0002607,Bowel incontinence,,Involuntary fecal soiling in adults and children who have usually already been toilet trained.,,C0015732,HP:0002607,Bowel incontinence,Involuntary fecal soiling in adults and children who have usually already been toilet trained.,True
http://purl.obolibrary.org/obo/HP_0002650,HP_0002650,Scoliosis,,The presence of an abnormal lateral curvature of the spine.,,C0037932;C0700208,HP:0002650,Scoliosis,The presence of an abnormal lateral curvature of the spine.,True
http://purl.obolibrary.org/obo/HP_0002714,HP_0002714,Downturned corners of mouth,,A morphological abnormality of the mouth in which the angle of the mouth is downturned. The oral commissures are positioned inferior to the midline labial fissure.,,C1866195,HP:0002714,Downturned corners of mouth,A morphological abnormality of the mouth in which the angle of the mouth is downturned. The oral commissures are positioned inferior to the midline labial fissure.,True
http://purl.obolibrary.org/obo/HP_0002719,HP_0002719,Recurrent infections,,Increased susceptibility to infections as manifested by repeated bouts of infection.,,C0239998,HP:0002719,Recurrent infections,Increased susceptibility to infections as manifested by repeated bouts of infection.,True
http://purl.obolibrary.org/obo/HP_0002721,HP_0002721,Immunodeficiency,,"Failure of the immune system to protect the body adequately from infection, due to the absence or insufficiency of some component process or substance.",,C0021051,HP:0002721,Immunodeficiency,"Failure of the immune system to protect the body adequately from infection, due to the absence or insufficiency of some component process or substance.",True
http://purl.obolibrary.org/obo/HP_0002793,HP_0002793,Abnormal pattern of respiration,,An anomaly of the rhythm or depth of breathing.,,C1837388,HP:0002793,Abnormal pattern of respiration,An anomaly of the rhythm or depth of breathing.,True
http://purl.obolibrary.org/obo/HP_0002803,HP_0002803,Congenital contracture,,One or more flexion contractures (a bent joint that cannot be straightened actively or passively) that are present at birth.,,C0332878,HP:0002803,Congenital contracture,One or more flexion contractures (a bent joint that cannot be straightened actively or passively) that are present at birth.,True
http://purl.obolibrary.org/obo/HP_0002804,HP_0002804,Arthrogryposis multiplex congenita,,Multiple congenital contractures in different body areas.,,C0003886,HP:0002804,Arthrogryposis multiplex congenita,Multiple congenital contractures in different body areas.,True
http://purl.obolibrary.org/obo/HP_0002808,HP_0002808,Kyphosis,,Exaggerated anterior convexity of the thoracic vertebral column.,,C0022821;C1845112,HP:0002808,Kyphosis,Exaggerated anterior convexity of the thoracic vertebral column.,True
http://purl.obolibrary.org/obo/HP_0002827,HP_0002827,Hip dislocation,,Displacement of the femur from its normal location in the hip joint.,,C0019554,HP:0002827,Hip dislocation,Displacement of the femur from its normal location in the hip joint.,True
http://purl.obolibrary.org/obo/HP_0002835,HP_0002835,Aspiration,,Inspiration of a foreign object into the airway.,,C0700198;C2712334,HP:0002835,Aspiration,Inspiration of a foreign object into the airway.,True
http://purl.obolibrary.org/obo/HP_0002870,HP_0002870,Obstructive sleep apnea,,"Obstructive Sleep Apnea is a condition characterized by the obstruction of the airway and pauses in breathing during sleep, which occur multiple times throughout the night. It is related to the relaxation of muscle tone that typically happens during sleep, leading to a partial collapse of the soft tissues in the airway and causing airflow obstruction.",,C0520679,HP:0002870,Obstructive sleep apnea,"Obstructive Sleep Apnea is a condition characterized by the obstruction of the airway and pauses in breathing during sleep, which occur multiple times throughout the night. It is related to the relaxation of muscle tone that typically happens during sleep, leading to a partial collapse of the soft tissues in the airway and causing airflow obstruction.",True
http://purl.obolibrary.org/obo/HP_0002876,HP_0002876,Episodic tachypnea,,Episodes of very rapid breathing.,,C3806218,HP:0002876,Episodic tachypnea,Episodes of very rapid breathing.,True
http://purl.obolibrary.org/obo/HP_0002882,HP_0002882,Sudden episodic apnea,,"Recurrent bouts of sudden, severe apnea that may be life-threatening.",,C4025671,HP:0002882,Sudden episodic apnea,"Recurrent bouts of sudden, severe apnea that may be life-threatening.",True
